[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/05/27 01:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 02:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 03:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 04:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 05:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 06:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 07:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 08:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/05/27 09:00:00,No.24SC,22,15T019       ,200,201,2225,0,1
2020/05/27 10:00:00,No.24SC,22,15T019       ,200,201,11022,0,1
2020/05/27 11:00:00,No.24SC,22,15T019       ,200,191,10647,0,1
2020/05/27 12:00:00,No.24SC,22,15T019       ,200,201,9859,0,1
2020/05/27 13:00:00,No.24SC,22,15T019       ,200,190,4417,0,1
2020/05/27 14:00:00,No.24SC,22,15T019       ,200,190,10322,0,1
2020/05/27 15:00:00,No.24SC,22,15T019       ,200,191,10462,0,1
2020/05/27 16:00:00,No.24SC,22,15T019       ,200,191,9712,0,1
2020/05/27 17:00:00,No.24SC,22,15T019       ,200,191,10095,0,1
2020/05/27 18:00:00,No.24SC,22,15T019       ,200,191,8366,0,1
2020/05/27 19:00:00,No.24SC,22,15T019       ,200,82,4121,0,1
2020/05/27 20:00:00,No.24SC,22,15T019       ,200,190,7586,0,1
2020/05/27 21:00:00,No.24SC,22,15T019       ,200,190,8721,0,1
2020/05/27 22:00:00,No.24SC,22,15T019       ,200,180,8728,0,1
2020/05/27 23:00:00,No.24SC,22,15T019       ,200,170,7866,0,1
2020/05/28 00:00:00,No.24SC,22,15T019       ,200,184,1058,0,1
