[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2021/01/28 01:00:00,No.24SC,24,19T001       ,200,200,6548,0,1
2021/01/28 02:00:00,No.24SC,24,19T001       ,200,200,9886,0,1
2021/01/28 03:00:00,No.24SC,24,19T001       ,200,200,10338,0,1
2021/01/28 04:00:00,No.24SC,24,19T001       ,200,200,11197,0,1
2021/01/28 05:00:00,No.24SC,24,19T001       ,200,57,9607,0,1
2021/01/28 06:00:00,No.24SC,24,19T001       ,200,0,4592,0,1
2021/01/28 07:00:00,No.24SC,24,19T001       ,200,0,0,0,1
2021/01/28 08:00:00,No.24SC,24,19T001       ,200,0,0,0,1
2021/01/28 09:00:00,No.24SC,24,19T001       ,200,201,3586,0,1
2021/01/28 10:00:00,No.24SC,24,19T001       ,200,201,10296,0,1
2021/01/28 11:00:00,No.24SC,24,19T001       ,200,80,9508,0,1
2021/01/28 12:00:00,No.24SC,24,19T001       ,200,213,9136,0,1
2021/01/28 13:00:00,No.24SC,24,19T001       ,200,81,4501,0,1
2021/01/28 14:00:00,No.24SC,24,19T001       ,200,201,8407,0,1
2021/01/28 15:00:00,No.24SC,24,19T001       ,200,201,10397,0,1
2021/01/28 16:00:00,No.24SC,24,19T001       ,200,81,7341,0,1
2021/01/28 17:00:00,No.24SC,24,19T001       ,200,200,10729,0,1
2021/01/28 18:00:00,No.24SC,24,19T001       ,200,201,6011,0,1
2021/01/28 19:00:00,No.24SC,24,19T001       ,200,0,10105,0,1
2021/01/28 20:00:00,No.24SC,24,19T001       ,200,201,8439,0,1
2021/01/28 21:00:00,No.24SC,24,19T001       ,200,200,10229,0,1
2021/01/28 22:00:00,No.24SC,24,19T001       ,200,200,9295,0,1
2021/01/28 23:00:00,No.24SC,24,19T001       ,200,201,9388,0,1
2021/01/29 00:00:00,No.24SC,24,19T001       ,200,201,10231,0,1
