[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/06/09 01:00:00,No.24SC,2,13T001       ,200,132,2293,0,1
2020/06/09 02:00:00,No.24SC,2,13T001       ,200,200,10089,0,1
2020/06/09 03:00:00,No.24SC,2,13T001       ,200,201,9757,0,1
2020/06/09 04:00:00,No.24SC,2,13T001       ,200,0,8990,0,1
2020/06/09 05:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/09 06:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/09 07:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/09 08:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/09 09:00:00,No.24SC,2,13T001       ,200,201,3551,0,1
2020/06/09 10:00:00,No.24SC,2,13T001       ,200,201,7795,0,1
2020/06/09 11:00:00,No.24SC,2,13T001       ,200,201,9815,0,1
2020/06/09 12:00:00,No.24SC,2,13T001       ,200,0,7709,0,1
2020/06/09 13:00:00,No.24SC,2,13T001       ,200,200,4368,0,1
2020/06/09 14:00:00,No.24SC,2,13T001       ,200,0,9436,0,1
2020/06/09 15:00:00,No.24SC,2,13T001       ,200,201,8706,0,1
2020/06/09 16:00:00,No.24SC,2,13T001       ,200,81,5630,0,1
2020/06/09 17:00:00,No.24SC,2,13T001       ,200,81,0,0,1
2020/06/09 17:20:22,No.24SC,2,13T001       ,200,81,0,0,1
2020/06/09 17:20:27,No.24SC,19,14T006       ,200,81,0,0,1
2020/06/09 18:00:00,No.24SC,19,14T006       ,200,201,3883,0,1
2020/06/09 19:00:00,No.24SC,19,14T006       ,200,201,9722,0,1
2020/06/09 20:00:00,No.24SC,19,14T006       ,200,201,7771,0,1
2020/06/09 21:00:00,No.24SC,19,14T006       ,200,201,6802,0,1
2020/06/09 22:00:00,No.24SC,19,14T006       ,200,201,10125,0,1
2020/06/09 23:00:00,No.24SC,19,14T006       ,200,201,10332,0,1
2020/06/10 00:00:00,No.24SC,19,14T006       ,200,201,9779,0,1
