[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/07/03 01:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 02:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 03:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 04:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 05:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 06:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 07:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 08:00:00,No.24SC,14,14T033       ,200,0,0,0,1
2020/07/03 09:00:00,No.24SC,14,14T033       ,200,201,4751,0,1
2020/07/03 10:00:00,No.24SC,14,14T033       ,200,81,3537,0,1
2020/07/03 10:11:14,No.24SC,14,14T033       ,200,81,0,0,1
2020/07/03 11:00:00,No.24SC,3,07T001       ,150,150,3566,0,1
2020/07/03 12:00:00,No.24SC,3,07T001       ,150,159,6381,0,1
2020/07/03 13:00:00,No.24SC,3,07T001       ,150,81,1989,0,1
2020/07/03 13:41:35,No.24SC,3,07T001       ,150,81,1,0,1
2020/07/03 14:00:00,No.24SC,21,06T019       ,150,150,880,0,1
2020/07/03 15:00:00,No.24SC,21,06T019       ,150,150,7329,0,1
2020/07/03 16:00:00,No.24SC,21,06T019       ,150,159,6899,0,1
2020/07/03 17:00:00,No.24SC,21,06T019       ,150,0,5343,0,1
2020/07/03 18:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/03 19:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/03 20:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/03 21:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/03 22:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/03 23:00:00,No.24SC,21,06T019       ,150,0,0,0,1
2020/07/04 00:00:00,No.24SC,21,06T019       ,150,0,0,0,1
