[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/05/08 01:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 02:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 03:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 04:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 05:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 06:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 07:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 08:00:00,No.24SC,19,14T006       ,200,0,0,0,1
2020/05/08 09:00:00,No.24SC,19,14T006       ,200,205,4917,0,1
2020/05/08 10:00:00,No.24SC,19,14T006       ,200,200,8214,0,1
2020/05/08 11:00:00,No.24SC,19,14T006       ,200,200,9829,0,1
2020/05/08 12:00:00,No.24SC,19,14T006       ,200,201,10057,0,1
2020/05/08 13:00:00,No.24SC,19,14T006       ,200,81,4917,0,1
2020/05/08 13:45:48,No.24SC,19,14T006       ,200,81,1,0,1
2020/05/08 14:00:00,No.24SC,15,14T034       ,200,80,37,0,1
2020/05/08 15:00:00,No.24SC,15,14T034       ,200,223,3067,0,1
2020/05/08 16:00:00,No.24SC,15,14T034       ,200,210,4035,0,1
2020/05/08 17:00:00,No.24SC,15,14T034       ,200,210,7928,0,1
2020/05/08 18:00:00,No.24SC,15,14T034       ,200,210,10799,0,1
2020/05/08 19:00:00,No.24SC,15,14T034       ,200,80,3197,0,1
2020/05/08 20:00:00,No.24SC,15,14T034       ,200,210,10680,0,1
2020/05/08 21:00:00,No.24SC,15,14T034       ,200,223,10783,0,1
2020/05/08 22:00:00,No.24SC,15,14T034       ,200,210,7681,0,1
2020/05/08 23:00:00,No.24SC,15,14T034       ,200,210,10796,0,1
2020/05/09 00:00:00,No.24SC,15,14T034       ,200,0,2029,0,1
