[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/04/08 01:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 02:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 03:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 04:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 05:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 06:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 07:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 08:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/08 09:00:00,No.24SC,22,15T019       ,200,81,1543,0,1
2020/04/08 10:00:00,No.24SC,22,15T019       ,200,0,856,0,1
2020/04/08 11:00:00,No.24SC,22,15T019       ,200,81,4,0,1
2020/04/08 12:00:00,No.24SC,22,15T019       ,200,200,2179,0,1
2020/04/08 13:00:00,No.24SC,22,15T019       ,200,117,976,0,1
2020/04/08 14:00:00,No.24SC,22,15T019       ,200,200,6137,0,1
2020/04/08 15:00:00,No.24SC,22,15T019       ,200,81,4587,0,1
2020/04/08 16:00:00,No.24SC,22,15T019       ,200,81,2195,0,1
2020/04/08 17:00:00,No.24SC,22,15T019       ,200,81,0,0,1
2020/04/08 18:00:00,No.24SC,22,15T019       ,200,213,1968,0,1
2020/04/08 19:00:00,No.24SC,22,15T019       ,200,201,7771,0,1
2020/04/08 20:00:00,No.24SC,22,15T019       ,200,190,5852,0,1
2020/04/08 21:00:00,No.24SC,22,15T019       ,200,0,9022,0,1
2020/04/08 22:00:00,No.24SC,22,15T019       ,200,180,7576,0,1
2020/04/08 23:00:00,No.24SC,22,15T019       ,200,190,6535,0,1
2020/04/09 00:00:00,No.24SC,22,15T019       ,200,0,1636,0,1
