[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/09/04 01:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 02:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 03:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 04:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 05:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 06:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 07:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 08:00:00,No.24SC,2,13T001       ,200,93,0,0,1
2020/09/04 09:00:00,No.24SC,2,13T001       ,200,201,2779,0,1
2020/09/04 10:00:00,No.24SC,2,13T001       ,200,201,10247,0,1
2020/09/04 11:00:00,No.24SC,2,13T001       ,200,0,10432,0,1
2020/09/04 12:00:00,No.24SC,2,13T001       ,200,82,9585,0,1
2020/09/04 13:00:00,No.24SC,2,13T001       ,200,201,5530,0,1
2020/09/04 14:00:00,No.24SC,2,13T001       ,200,200,6873,0,1
2020/09/04 15:00:00,No.24SC,2,13T001       ,200,201,9331,0,1
2020/09/04 16:00:00,No.24SC,2,13T001       ,200,0,9744,0,1
2020/09/04 17:00:00,No.24SC,2,13T001       ,200,213,6816,0,1
2020/09/04 18:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/09/04 19:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/09/04 20:00:00,No.24SC,2,13T001       ,200,201,10256,0,1
2020/09/04 21:00:00,No.24SC,2,13T001       ,200,201,9127,0,1
2020/09/04 22:00:00,No.24SC,2,13T001       ,200,201,11013,0,1
2020/09/04 23:00:00,No.24SC,2,13T001       ,200,201,9858,0,1
2020/09/05 00:00:00,No.24SC,2,13T001       ,200,200,10786,0,1
