[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/04/24 01:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 02:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 03:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 04:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 05:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 06:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 07:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 08:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/24 09:00:00,No.24SC,22,15T019       ,200,200,5201,0,1
2020/04/24 10:00:00,No.24SC,22,15T019       ,200,201,10705,0,1
2020/04/24 11:00:00,No.24SC,22,15T019       ,200,0,8811,0,1
2020/04/24 12:00:00,No.24SC,22,15T019       ,200,81,7963,0,1
2020/04/24 13:00:00,No.24SC,22,15T019       ,200,180,2802,0,1
2020/04/24 14:00:00,No.24SC,22,15T019       ,200,201,10531,0,1
2020/04/24 15:00:00,No.24SC,22,15T019       ,200,180,7861,0,1
2020/04/24 16:00:00,No.24SC,22,15T019       ,200,201,6244,0,1
2020/04/24 17:00:00,No.24SC,22,15T019       ,200,201,11215,0,1
2020/04/24 18:00:00,No.24SC,22,15T019       ,200,201,9749,0,1
2020/04/24 19:00:00,No.24SC,22,15T019       ,200,200,5745,0,1
2020/04/24 20:00:00,No.24SC,22,15T019       ,200,190,8787,0,1
2020/04/24 21:00:00,No.24SC,22,15T019       ,200,180,9083,0,1
2020/04/24 22:00:00,No.24SC,22,15T019       ,200,81,9365,0,1
2020/04/24 23:00:00,No.24SC,22,15T019       ,200,200,11049,0,1
2020/04/25 00:00:00,No.24SC,22,15T019       ,200,0,2334,0,1
