[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/09/19 01:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/09/19 02:00:00,No.24SC,22,15T019       ,200,190,9038,0,1
2020/09/19 03:00:00,No.24SC,22,15T019       ,200,191,10681,0,1
2020/09/19 04:00:00,No.24SC,22,15T019       ,200,83,8584,0,1
2020/09/19 05:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 06:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 07:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 08:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 09:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 10:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 11:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 12:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 13:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 14:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 15:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 16:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 17:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 18:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 19:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 20:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 21:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 22:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/19 23:00:00,No.24SC,22,15T019       ,200,83,0,0,1
2020/09/20 00:00:00,No.24SC,22,15T019       ,200,83,0,0,1
