[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/04/25 01:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 02:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 03:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 04:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 05:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 06:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 07:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 08:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/04/25 09:00:00,No.24SC,22,15T019       ,200,80,4144,0,1
2020/04/25 10:00:00,No.24SC,22,15T019       ,200,200,10657,0,1
2020/04/25 11:00:00,No.24SC,22,15T019       ,200,200,9283,0,1
2020/04/25 12:00:00,No.24SC,22,15T019       ,200,213,10935,0,1
2020/04/25 13:00:00,No.24SC,22,15T019       ,200,200,3811,0,1
2020/04/25 14:00:00,No.24SC,22,15T019       ,200,81,539,0,1
2020/04/25 14:02:54,No.24SC,22,15T019       ,200,81,0,0,1
2020/04/25 15:00:00,No.24SC,18,10T015       ,200,213,2000,0,1
2020/04/25 16:00:00,No.24SC,18,10T015       ,200,81,7397,0,1
2020/04/25 17:00:00,No.24SC,18,10T015       ,200,0,7176,0,1
2020/04/25 18:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/25 19:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/25 20:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/25 21:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/25 22:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/25 23:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/26 00:00:00,No.24SC,18,10T015       ,200,0,0,0,1
