[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/09/18 01:00:00,No.24SC,22,15T019       ,200,190,7374,0,1
2020/09/18 02:00:00,No.24SC,22,15T019       ,200,190,10233,0,1
2020/09/18 03:00:00,No.24SC,22,15T019       ,200,190,10225,0,1
2020/09/18 04:00:00,No.24SC,22,15T019       ,200,190,10646,0,1
2020/09/18 05:00:00,No.24SC,22,15T019       ,200,0,1132,0,1
2020/09/18 06:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/09/18 07:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/09/18 08:00:00,No.24SC,22,15T019       ,200,0,0,0,1
2020/09/18 09:00:00,No.24SC,22,15T019       ,200,36,2200,0,1
2020/09/18 10:00:00,No.24SC,22,15T019       ,200,191,6800,0,1
2020/09/18 11:00:00,No.24SC,22,15T019       ,200,190,8149,0,1
2020/09/18 12:00:00,No.24SC,22,15T019       ,200,201,7377,0,1
2020/09/18 13:00:00,No.24SC,22,15T019       ,200,0,4983,0,1
2020/09/18 14:00:00,No.24SC,22,15T019       ,200,0,9279,0,1
2020/09/18 15:00:00,No.24SC,22,15T019       ,200,201,8558,0,1
2020/09/18 16:00:00,No.24SC,22,15T019       ,200,190,4770,0,1
2020/09/18 17:00:00,No.24SC,22,15T019       ,200,201,8849,0,1
2020/09/18 18:00:00,No.24SC,22,15T019       ,200,201,0,0,1
2020/09/18 19:00:00,No.24SC,22,15T019       ,200,201,0,0,1
2020/09/18 20:00:00,No.24SC,22,15T019       ,200,191,7312,0,1
2020/09/18 21:00:00,No.24SC,22,15T019       ,200,190,10454,0,1
2020/09/18 22:00:00,No.24SC,22,15T019       ,200,190,10542,0,1
2020/09/18 23:00:00,No.24SC,22,15T019       ,200,190,10386,0,1
2020/09/19 00:00:00,No.24SC,22,15T019       ,200,83,9386,0,1
