[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/04/28 01:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 02:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 03:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 04:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 05:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 06:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 07:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 08:00:00,No.24SC,18,10T015       ,200,0,0,0,1
2020/04/28 09:00:00,No.24SC,18,10T015       ,200,213,4701,0,1
2020/04/28 10:00:00,No.24SC,18,10T015       ,200,213,1289,0,1
2020/04/28 11:00:00,No.24SC,18,10T015       ,200,201,8615,0,1
2020/04/28 12:00:00,No.24SC,18,10T015       ,200,213,9049,0,1
2020/04/28 13:00:00,No.24SC,18,10T015       ,200,200,4361,0,1
2020/04/28 14:00:00,No.24SC,18,10T015       ,200,201,10691,0,1
2020/04/28 15:00:00,No.24SC,18,10T015       ,200,201,10770,0,1
2020/04/28 16:00:00,No.24SC,18,10T015       ,200,201,10903,0,1
2020/04/28 17:00:00,No.24SC,18,10T015       ,200,201,10677,0,1
2020/04/28 18:00:00,No.24SC,18,10T015       ,200,0,3566,0,1
2020/04/28 19:00:00,No.24SC,18,10T015       ,200,81,55,0,1
2020/04/28 20:00:00,No.24SC,18,10T015       ,200,201,10610,0,1
2020/04/28 21:00:00,No.24SC,18,10T015       ,200,201,10929,0,1
2020/04/28 22:00:00,No.24SC,18,10T015       ,200,81,3222,0,1
2020/04/28 22:29:43,No.24SC,18,10T015       ,200,81,0,0,1
2020/04/28 23:00:00,No.24SC,23,17T005       ,200,81,36,0,1
2020/04/29 00:00:00,No.24SC,23,17T005       ,200,0,0,0,1
