[LOGGING],1,2,3,4
DATETIME[YYYY/MM/DD hh:mm:ss],STRING[7],USHORT[DEC.0],STRING[14],ULONG[DEC.0],USHORT[DEC.0],ULONG[DEC.0],USHORT[DEC.0],BIT[1;0]
TIME,ライン名：W0～W3,バンクNo：W70,金型名：W71～W77,SPM(設定値)：W78～W79,SPM(実測値)：D2510,ショット数：W30～W31,ゼロリセット：ブランクW4,トリガー：B2
2020/06/04 01:00:00,No.24SC,2,13T001       ,200,200,2571,0,1
2020/06/04 02:00:00,No.24SC,2,13T001       ,200,201,9163,0,1
2020/06/04 03:00:00,No.24SC,2,13T001       ,200,201,9858,0,1
2020/06/04 04:00:00,No.24SC,2,13T001       ,200,201,10921,0,1
2020/06/04 05:00:00,No.24SC,2,13T001       ,200,79,9551,0,1
2020/06/04 06:00:00,No.24SC,2,13T001       ,200,0,5725,0,1
2020/06/04 07:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/04 08:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/04 09:00:00,No.24SC,2,13T001       ,200,201,4287,0,1
2020/06/04 10:00:00,No.24SC,2,13T001       ,200,201,10934,0,1
2020/06/04 11:00:00,No.24SC,2,13T001       ,200,201,8413,0,1
2020/06/04 12:00:00,No.24SC,2,13T001       ,200,201,11045,0,1
2020/06/04 13:00:00,No.24SC,2,13T001       ,200,201,4997,0,1
2020/06/04 14:00:00,No.24SC,2,13T001       ,200,201,9621,0,1
2020/06/04 15:00:00,No.24SC,2,13T001       ,200,201,9286,0,1
2020/06/04 16:00:00,No.24SC,2,13T001       ,200,213,6452,0,1
2020/06/04 17:00:00,No.24SC,2,13T001       ,200,213,9204,0,1
2020/06/04 18:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/04 19:00:00,No.24SC,2,13T001       ,200,0,0,0,1
2020/06/04 20:00:00,No.24SC,2,13T001       ,200,201,9416,0,1
2020/06/04 21:00:00,No.24SC,2,13T001       ,200,201,9421,0,1
2020/06/04 22:00:00,No.24SC,2,13T001       ,200,201,10399,0,1
2020/06/04 23:00:00,No.24SC,2,13T001       ,200,79,9486,0,1
2020/06/05 00:00:00,No.24SC,2,13T001       ,200,201,10944,0,1
